liab_accom,liab_banks/fis,liab_elec,liab_other,liab_tax_income,liab_tax_prop,liab_tax_sales,liab_tax_wealth,liab_tel,liab_total,liab_transp,liab_water,url
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5329
600000.0,1250000.0,,,0.0,,,,,1850000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5320
,,,,0.0,,,,,0.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5321
,,,,0.0,,,,,0.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5322
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5323
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5324
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5325
,,,,,,,,,90000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5326
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5327
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1209
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=48
,220000.0,,,400.0,,,,,220400.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2338
,861800.0,,,,,,,,861800.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1208
,150597.0,,,,,,,,150597.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3529
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=4805
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3934
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1205
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5254
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5255
,270000.0,,165000.0,,,,,0.0,435000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5256
,545000.0,,,0.0,,,,,545000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5257
,200000.0,,,6236.0,,,,,206236.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5250
,,,,0.0,,,,,0.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5251
,,,,,0.0,,,,0.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5252
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5253
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5258
,18870.0,,,,,,,,18870.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5259
,8298000.0,,,,,,,,8298000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1798
,400000.0,,,,,,,,400000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1795
,447987.0,,,,,,,,447987.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1794
,48274.0,,,,,,,,48274.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1797
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1796
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1791
,120000.0,,,,,,,,120000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1790
,1150000.0,,,,,,,,1150000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1793
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1792
,803206.0,,,,,,,,803206.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1158
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1154
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=4819
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2169
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2168
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2163
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2162
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2161
,,,,0.0,,,,,551231.17,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2160
,30000.0,,,,,,,,30000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2167
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2166
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2165
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2164
,,,,,,,,,18000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2418
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=869
,3794475.0,,,,,,,,3794475.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=868
,239054.0,,,,,,,150210.0,481535.0,,92271.0,http://myneta.info/loksabha2004/candidate.php?candidate_id=867
,,,,,15000.0,,,,15000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=866
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=865
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=864
,40500.0,,,,,,,,40500.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=863
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=862
,,,,,,,,215028.0,497028.0,282000.0,,http://myneta.info/loksabha2004/candidate.php?candidate_id=861
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=860
,600000.0,,,,,,,,600000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2411
,3322922.0,,,,,,,99106.0,3422028.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2410
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3362
,,,,,958.0,,,,958.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1373
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1372
,70000.0,,,,,,,,70000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1371
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1370
,,,494000.0,,,,,,494000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1377
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1376
,47000.0,,,,,,,,47000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1375
,,,,40300.0,,,,,40300.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1374
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1379
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1378
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2303
,217263.0,,,,,,,,217263.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2302
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2301
,70000.0,,,,,,,,70000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2307
,,,,,0.0,,,,0.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2306
,360000.0,,,0.0,,,,,360000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2305
,,,,0.0,0.0,,0.0,,0.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2304
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2309
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2308
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3159
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=265
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=264
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=267
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5129
,,,,0.0,,,,,5935000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=260
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=263
,1417041.0,,,,,,,,1417041.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3090
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3091
,13955.0,,,,,,,,13955.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3092
,,,,,50.0,,,,50.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1998
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=269
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=268
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3097
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=463
,,,2714.0,,,,,452219.0,490367.0,,35434.0,http://myneta.info/loksabha2004/candidate.php?candidate_id=462
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=461
,850850.0,51726.0,574905.0,,,,,,1477481.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=460
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=467
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=466
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=465
5000.0,20000.0,,,,,,,,25000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=464
,60000.0,,,,,,,,60000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1207
,21865304.0,,,,,,,,21865304.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1206
,,,60024.0,,,,,,60024.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=469
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=468
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1203
,44260.0,,,,,,,,44260.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1202
,900000.0,,,,,,,,900000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1201
,50000.0,,,,,,,,50000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1200
,,,,,,,,,105000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3146
,,,,0.0,,,,,0.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3144
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3145
,73531.0,,,,,,,,73531.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3143
,,30000.0,,,14300.0,,,,44300.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2419
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=266
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2417
,600000.0,,,,,,,,600000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2416
,66827.0,29630.0,,,,,,,96457.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2415
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2414
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2413
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2412
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3148
,487773.0,,,,,,,,487773.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3149
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=391
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=390
,529000.0,,,,,,,,529000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=393
,301647.0,,,,,,,,301647.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=392
,,,,59691.0,,,,,59691.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=395
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=394
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=397
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=396
,336600.0,,,,,,,,336600.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=399
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=398
,31200.0,,,,,,,,31200.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1338
,200000.0,,,,,,,,200000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2574
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2575
,,,,100000.0,,75000.0,,,510681.06,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2576
,674054.0,,,,,,,,674054.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2577
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2570
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2571
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2572
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2573
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2578
,,750.0,,,,,,1500.0,2250.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2579
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2772
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2773
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2770
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2771
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=489
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2777
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2774
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2775
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=485
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=484
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2778
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2779
,,,,,,,,,429520.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=481
38800.0,70000.0,1200.0,127500.0,,,,,86149.0,351513.0,,27864.0,http://myneta.info/loksabha2004/candidate.php?candidate_id=480
,400000.0,,,,,,,,400000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=483
,,,,,,,,,8300.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=482
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1805
,40000.0,,,,,,,,40000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1804
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1807
,529441.0,,,,,,,,529441.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1806
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1801
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1800
,500000.0,,,,,,,,500000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1803
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1802
,3000000.0,,,,,,,,3000000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=135
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=642
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=137
,189910.27,,,,,,,,189910.27,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=136
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=647
31000.0,136193.0,,,,1108.0,,,,168301.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=130
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=133
,,,,0.0,,,,,0.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=132
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=737
,4000.0,,,,,,,,4000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=736
,14236.25,,,,,,,,14236.25,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=735
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=734
,,,,,,,,1407.0,1407.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=733
,380000.0,25000.0,,98.0,,,,,405098.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=732
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=731
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=730
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=739
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=738
,130000.0,,,,,,,,130000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3953
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3952
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3955
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3954
,650000.0,,,0.0,,,,,650000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2795
,,,,43000.0,25000.0,,,,68000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2790
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3423
,1567524.0,,,,,423614.0,,,1991138.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3422
,1000000.0,0.0,,,,0.0,,,1000000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3424
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2952
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2953
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2950
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2951
,246552.0,,,,752.0,,,,247304.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2954
,18000.0,,,,,,,,18000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1909
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=641
29061.0,10150.0,28366.0,15205.0,,,,,,114460.0,31678.0,,http://myneta.info/loksabha2004/candidate.php?candidate_id=4423
,135000.0,,,,,,,,135000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1979
,43550.0,,,0.0,,,,,43550.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1974
,,,,0.0,,,,,0.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1977
,290004.0,,,,,,,,290004.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1976
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=640
,364452.0,,,,,,,,364452.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1579
,80000.0,,,,,,,,80000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=4020
,100000.0,,,,,,,,100000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=4021
,459607.0,,,,,,,,459607.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=4022
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1571
,,,,4000.0,,,,,4000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1570
,,,111872.0,,,,,464550.0,1145552.0,,569130.0,http://myneta.info/loksabha2004/candidate.php?candidate_id=4029
,126764.0,,,,,,,,126764.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2262
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5157
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5404
,,,,0.0,,,,,0.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5407
,,,,,,,,,350000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2263
,311085.0,,,25238.0,,,,,336323.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5406
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=646
,,,,0.0,,,,,0.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5153
,,,,,,,,,748904.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2679
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=4231
,,,,2862.0,,,,,2862.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5152
,,,,0.0,,,,,1369196.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5315
,,,,58184.0,33.75,,,,58217.75,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5314
,,,,6106.0,139.0,,,,514245.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5317
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2678
,,,,,36.0,,,,36.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5311
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5403
,,,,0.0,,,,,0.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5313
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5312
,33000.0,,,,,,,,33000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2776
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5402
,4845009.0,,,0.0,,,,,4845009.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5319
,,,,332383.0,,,,,332383.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5318
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=488
,250000.0,,,0.0,,,,,250000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2671
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5261
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5260
,,,,238347.0,,,,,238347.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5263
,,,,49831.0,,,,,49831.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5262
,100000.0,,,,,,,,100000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5265
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5264
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5267
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5266
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5269
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5268
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1788
,21750.0,,,,,,,,21750.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1789
,321600.0,,,,,,,,321600.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1780
,765000.0,,,,,,,,765000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1781
,238499.0,,,54833.0,,,,,293332.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1786
,1000000.0,,,,,,,,1000000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1787
,968423.0,,,,,,,,968423.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1785
,400372.12,,,,,,,,400372.12,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1148
,719633.0,,,,,,,,719633.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1140
,50000.0,,,,,,,,50000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=649
,,,,98776.0,,,,,2730025.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=4806
,412076.0,,,,,,,,412076.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=4807
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=4804
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=648
,12000.0,,,,,,,,12000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2170
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2171
,57249.0,,,0.0,,,,,57249.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2172
,726872.0,,,,,,,,726872.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2173
,278874.0,,,11520.0,,,,,290394.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2174
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2175
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=2176
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=138
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=643
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5049
,281219.0,,,9200.0,,,,,290419.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5048
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=134
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5045
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=3340
,340000.0,,,,,,,,340000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5047
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5046
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=5040
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=818
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=819
0.0,,,,,,,,,0.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=812
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=813
0.0,,,,,,,,,0.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=810
0.0,,,,,,,,,0.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=811
,16100.0,,,,,,,3418.0,19518.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=816
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=817
,25000.0,0.0,,,,,,,25000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=814
,133000.0,,,0.0,,,,,133000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=815
,,,,0.0,,,,,0.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=645
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=644
,,,,0.0,,,,,0.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1360
,75000.0,,,,,,,,75000.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1361
,,,,,,,,,1916918.0,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1362
,,,,,,,,,,,,http://myneta.info/loksabha2004/candidate.php?candidate_id=1367
